Arnbjörg Sveinsdóttir,"",Independence Party,Eastern Region,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_1995%E2%80%9399",1995–1999,,
Rannveig Guðmundsdóttir,http://en.wikipedia.org/wiki/Rannveig_Gu%C3%B0mundsd%C3%B3ttir,Social Democratic Alliance,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Sigríður Þórðardóttir,http://en.wikipedia.org/wiki/Sigr%C3%AD%C3%B0ur_Anna_%C3%9E%C3%B3r%C3%B0ard%C3%B3ttir,Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Sigurður Kristjánsson,http://en.wikipedia.org/wiki/Sigur%C3%B0ur_K%C3%A1ri_Kristj%C3%A1nsson,Independence Party,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Sigurjón Þórðarson,http://en.wikipedia.org/wiki/Sigurj%C3%B3n_%C3%9E%C3%B3r%C3%B0arson,Liberal Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Siv Friðleifsdóttir,http://en.wikipedia.org/wiki/Siv_Fri%C3%B0leifsd%C3%B3ttir,Progressive Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Sólveig Pétursdóttir,http://en.wikipedia.org/wiki/S%C3%B3lveig_P%C3%A9tursd%C3%B3ttir,Independence Party,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Steingrímur Sigfússon,http://en.wikipedia.org/wiki/Steingr%C3%ADmur_J._Sigf%C3%BAsson,Left-Green Movement,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Sturla Böðvarsson,http://en.wikipedia.org/wiki/Sturla_B%C3%B6%C3%B0varsson,Independence Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Tómas Olrich,http://en.wikipedia.org/wiki/T%C3%B3mas_Ingi_Olrich,Independence Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,2004
Arnbjörg Sveinsdóttir,"",Independence Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,2004,
Valgerður Sverrisdóttir,http://en.wikipedia.org/wiki/Valger%C3%B0ur_Sverrisd%C3%B3ttir,Progressive Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Ágúst Ágústsson,"",Social Democratic Alliance,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Árni Árnason,"",Independence Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,2004
Kjartan Ólafsson,/wiki/Kjartan_%C3%93lafsson,Independence Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,2004,
Árni Magnússon,http://en.wikipedia.org/wiki/%C3%81rni_Magn%C3%BAsson,Progressive Party,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,2006
Sæunn Stefánsdóttir,"",Progressive Party,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,2006,
Árni Mathiesen,http://en.wikipedia.org/wiki/%C3%81rni_Mathiesen,Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Ásta Jóhannesdóttir,http://en.wikipedia.org/wiki/%C3%81sta_Ragnhei%C3%B0ur_J%C3%B3hannesd%C3%B3ttir,Social Democratic Alliance,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Ögmundur Jónasson,http://en.wikipedia.org/wiki/%C3%96gmundur_J%C3%B3nasson,Left-Green Movement,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Þorgerður Gunnarsdóttir,http://en.wikipedia.org/wiki/%C3%9Eorger%C3%B0ur_Katr%C3%ADn_Gunnarsd%C3%B3ttir,Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Þórunn Sveinbjarnardóttir,http://en.wikipedia.org/wiki/%C3%9E%C3%B3runn_Sveinbjarnard%C3%B3ttir,Social Democratic Alliance,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Þuríður Backman,http://en.wikipedia.org/wiki/%C3%9Eur%C3%AD%C3%B0ur_Backman,Left-Green Movement,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2003%E2%80%9307",2003–2007,,
Arnbjörg Sveinsdóttir,"",Independence Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Atli Gíslason,http://en.wikipedia.org/wiki/Atli_G%C3%ADslason,Left-Green Movement,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Birgir Ármannsson,http://en.wikipedia.org/wiki/Birgir_%C3%81rmannsson,Independence Party,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Birkir Jónsson,http://en.wikipedia.org/wiki/Birkir_J%C3%B3n_J%C3%B3nsson,Progressive Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Bjarni Benediktsson,http://en.wikipedia.org/wiki/Bjarni_Benediktsson,Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Bjarni Harðarson,http://en.wikipedia.org/wiki/Bjarni_Har%C3%B0arson,Progressive Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,2008
Helga Harðardóttir,"",Progressive Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,2008,
Björgvin Sigurðsson,http://en.wikipedia.org/wiki/Bj%C3%B6rgvin_G._Sigur%C3%B0sson,Social Democratic Alliance,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Björk Guðjónsdóttir,"",Independence Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Björn Bjarnason,http://en.wikipedia.org/wiki/Bj%C3%B6rn_Bjarnason,Independence Party,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Einar Guðfinnsson,http://en.wikipedia.org/wiki/Einar_Kristinn_Gu%C3%B0finnsson,Independence Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Einar Sigurðsson,"",Social Democratic Alliance,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ellert Schram,"",Social Democratic Alliance,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Geir Haarde,http://en.wikipedia.org/wiki/Geir_H._Haarde,Independence Party,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Grétar Jónsson,"",Liberal Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Gunnar Svavarsson,"",Social Democratic Alliance,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Guðfinna Bjarnadóttir,"",Independence Party,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Guðlaugur Þórðarson,http://en.wikipedia.org/wiki/Gu%C3%B0laugur_%C3%9E%C3%B3r_%C3%9E%C3%B3r%C3%B0arson,Independence Party,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Guðni Ágústsson,http://en.wikipedia.org/wiki/Gu%C3%B0ni_%C3%81g%C3%BAstsson,Progressive Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,2008-11-17
Eygló Harðardóttir,/wiki/Eygl%C3%B3_Har%C3%B0ard%C3%B3ttir,Progressive Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,2008-11-17,
Helgi Hjörvar,http://en.wikipedia.org/wiki/Helgi_Hj%C3%B6rvar,Social Democratic Alliance,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Illugi Gunnarsson,http://en.wikipedia.org/wiki/Illugi_Gunnarsson,Independence Party,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ingibjörg Gísladóttir,http://en.wikipedia.org/wiki/Ingibj%C3%B6rg_S%C3%B3lr%C3%BAn_G%C3%ADslad%C3%B3ttir,Social Democratic Alliance,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Jóhanna Sigurðardóttir,http://en.wikipedia.org/wiki/J%C3%B3hanna_Sigur%C3%B0ard%C3%B3ttir,Social Democratic Alliance,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Jón Gunnarsson,http://en.wikipedia.org/wiki/J%C3%B3n_Gunnarsson,Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Jón Magnússon,http://en.wikipedia.org/wiki/J%C3%B3n_Magn%C3%BAsson,Liberal Party,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,2009
Jón Magnússon,http://en.wikipedia.org/wiki/J%C3%B3n_Magn%C3%BAsson,Independence Party,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,2009,
Katrín Jakobsdóttir,http://en.wikipedia.org/wiki/Katr%C3%ADn_Jakobsd%C3%B3ttir,Left-Green Movement,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Katrín Júlíusdóttir,http://en.wikipedia.org/wiki/Katr%C3%ADn_J%C3%BAl%C3%ADusd%C3%B3ttir,Social Democratic Alliance,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Karl Matthíasson,"",Social Democratic Alliance,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,2009
Karl Matthíasson,"",Liberal Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,2009,
Kjartan Ólafsson,http://en.wikipedia.org/wiki/Kjartan_%C3%93lafsson,Independence Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Kolbrún Halldórsdóttir,http://en.wikipedia.org/wiki/Kolbr%C3%BAn_Halld%C3%B3rsd%C3%B3ttir,Left-Green Movement,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Kristinn Gunnarsson,"",Liberal Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,2009
Kristinn Gunnarsson,"",Independent,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,2009,
Kristján Júlíusson,http://en.wikipedia.org/wiki/Kristj%C3%A1n_%C3%9E%C3%B3r_J%C3%BAl%C3%ADusson,Independence Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Kristján Möller,http://en.wikipedia.org/wiki/Kristj%C3%A1n_L._M%C3%B6ller,Social Democratic Alliance,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Lúðvík Bergvinsson,"",Social Democratic Alliance,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Magnús Stefánsson,http://en.wikipedia.org/wiki/Magn%C3%BAs_Stef%C3%A1nsson,Progressive Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Pétur Blöndal,http://en.wikipedia.org/wiki/P%C3%A9tur_H._Bl%C3%B6ndal,Independence Party,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ragnheiður Árnadóttir,http://en.wikipedia.org/wiki/Ragnhei%C3%B0ur_El%C3%ADn_%C3%81rnad%C3%B3ttir,Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ragnheiður Ríkharðsdóttir,http://en.wikipedia.org/wiki/Ragnhei%C3%B0ur_R%C3%ADkhar%C3%B0sd%C3%B3ttir,Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Sigurður Kristjánsson,http://en.wikipedia.org/wiki/Sigur%C3%B0ur_K%C3%A1ri_Kristj%C3%A1nsson,Independence Party,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Siv Friðleifsdóttir,http://en.wikipedia.org/wiki/Siv_Fri%C3%B0leifsd%C3%B3ttir,Progressive Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Steingrímur Sigfússon,http://en.wikipedia.org/wiki/Steingr%C3%ADmur_J._Sigf%C3%BAsson,Left-Green Movement,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Steinunn Óskarsdóttir,http://en.wikipedia.org/wiki/Steinunn_Vald%C3%ADs_%C3%93skarsd%C3%B3ttir,Social Democratic Alliance,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Sturla Böðvarsson,http://en.wikipedia.org/wiki/Sturla_B%C3%B6%C3%B0varsson,Independence Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Valgerður Sverrisdóttir,http://en.wikipedia.org/wiki/Valger%C3%B0ur_Sverrisd%C3%B3ttir,Progressive Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ágúst Ágústsson,"",Social Democratic Alliance,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Álfheiður Ingadóttir,http://en.wikipedia.org/wiki/%C3%81lfhei%C3%B0ur_Ingad%C3%B3ttir,Left-Green Movement,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ármann Ólafsson,"",Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Árni Árnason,http://en.wikipedia.org/wiki/%C3%81rni_P%C3%A1ll_%C3%81rnason,Social Democratic Alliance,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Árni Johnsen,http://en.wikipedia.org/wiki/%C3%81rni_Johnsen,Independence Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Árni Mathiesen,http://en.wikipedia.org/wiki/%C3%81rni_Mathiesen,Independence Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Árni Sigurðsson,http://en.wikipedia.org/wiki/%C3%81rni_%C3%9E%C3%B3r_Sigur%C3%B0sson,Left-Green Movement,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ásta Jóhannesdóttir,http://en.wikipedia.org/wiki/%C3%81sta_Ragnhei%C3%B0ur_J%C3%B3hannesd%C3%B3ttir,Social Democratic Alliance,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ásta Möller,"",Independence Party,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ögmundur Jónasson,http://en.wikipedia.org/wiki/%C3%96gmundur_J%C3%B3nasson,Left-Green Movement,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Össur Skarphéðinsson,http://en.wikipedia.org/wiki/%C3%96ssur_Skarph%C3%A9%C3%B0insson,Social Democratic Alliance,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Þorgerður Gunnarsdóttir,http://en.wikipedia.org/wiki/%C3%9Eorger%C3%B0ur_Katr%C3%ADn_Gunnarsd%C3%B3ttir,Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Þórunn Sveinbjarnardóttir,http://en.wikipedia.org/wiki/%C3%9E%C3%B3runn_Sveinbjarnard%C3%B3ttir,Social Democratic Alliance,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Þuríður Backman,http://en.wikipedia.org/wiki/%C3%9Eur%C3%AD%C3%B0ur_Backman,Left-Green Movement,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ólöf Nordal,http://en.wikipedia.org/wiki/%C3%93l%C3%B6f_Nordal,Independence Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Höskuldur Þórhallsson,http://en.wikipedia.org/wiki/H%C3%B6skuldur_%C3%9E%C3%B3rhallsson,Progressive Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
